emg_col0,emg_col1,emg_col2,emg_col3,emg_col4,emg_col5,emg_col6,emg_col7,emg_col8,emg_col9,emg_col10,emg_col11
1.35333E-05,6.92515E-06,-2.33497E-06,-3.98749E-06,-2.44952E-06,-1.28533E-06,-6.30551E-07,-2.94572E-06,4.59765E-06,-4.54943E-06,-5.78034E-06,-2.32647E-05
4.41135E-07,1.8896E-06,-1.83142E-06,-3.81967E-06,-1.61018E-06,-2.12449E-06,-1.30191E-06,-6.13517E-06,2.24792E-06,-3.37451E-06,-4.4376E-06,-2.54477E-05
-2.41219E-06,1.88953E-06,1.86126E-06,-2.64475E-06,2.36257E-07,-2.78068E-07,-9.66173E-07,-3.95344E-06,1.24099E-06,-1.69605E-06,-4.10194E-06,-2.00776E-05
-1.57284E-06,2.05731E-06,4.379E-06,-2.94892E-07,1.747E-06,2.25562E-07,-7.98286E-07,-9.3215E-08,2.08039E-06,-1.36037E-06,-4.43769E-06,1.50019E-05
-3.97779E-07,1.8894E-06,3.70761E-06,1.04788E-06,1.41139E-06,-2.45994E-06,-4.62551E-07,4.10271E-06,2.75195E-06,-2.3675E-06,-3.09494E-06,9.07009E-05
-1.74046E-06,5.46539E-07,2.36481E-06,1.55139E-06,1.57934E-06,-4.13835E-06,-4.62513E-07,5.10949E-06,1.07362E-06,-3.71032E-06,-1.58434E-06,0.000171268
-3.75454E-06,-1.63557E-06,1.69342E-06,1.38352E-06,2.08298E-06,-2.45977E-06,-1.63742E-06,1.24865E-06,-2.45106E-06,-3.37465E-06,-9.12992E-07,0.000210543
-3.25088E-06,-4.15337E-06,1.82772E-07,5.44244E-07,1.91522E-06,8.97294E-07,-2.30878E-06,-2.78004E-06,-3.45799E-06,-1.36048E-06,-9.13037E-07,0.000196443
-3.58647E-06,-4.82483E-06,-9.92173E-07,-1.30213E-06,2.08317E-06,4.25436E-06,-3.65153E-06,-1.9411E-06,-1.10795E-06,-1.02481E-06,4.29712E-07,0.000134841
-4.4256E-06,-5.49629E-06,1.49229E-08,-1.97355E-06,2.41896E-06,3.7509E-06,-3.3158E-06,1.07988E-06,9.06404E-07,-2.70333E-06,2.44386E-06,5.81331E-05
-5.60043E-06,-6.50345E-06,3.50621E-07,-2.30928E-06,2.5869E-06,1.90464E-06,4.12222E-08,2.42236E-06,7.38713E-07,-3.37475E-06,3.45091E-06,6.7702E-06
-8.28591E-06,-9.18911E-06,-1.99927E-06,-2.3093E-06,2.587E-06,2.24043E-06,2.89469E-06,9.11413E-07,-6.03921E-07,-2.36768E-06,3.61871E-06,-1.57226E-05
-1.31534E-05,-1.70781E-05,-5.35625E-06,-1.30224E-06,2.25139E-06,3.91901E-06,2.22333E-06,-1.27093E-06,-7.71613E-07,-1.69631E-06,4.29007E-06,-2.66338E-05
-2.27207E-05,-2.96668E-05,-7.53829E-06,-6.30866E-07,2.41934E-06,5.26188E-06,-2.94371E-07,-4.12468E-06,1.24274E-06,-1.19278E-06,4.29002E-06,-3.45237E-05
-4.28625E-05,-4.24234E-05,-8.88109E-06,-1.63799E-06,4.60147E-06,4.92627E-06,-2.64422E-06,-8.99261E-06,2.58569E-06,-2.70345E-06,4.28998E-06,-3.82174E-05
-7.50894E-05,-5.35016E-05,-1.1231E-05,-2.81296E-06,5.94436E-06,2.74432E-06,-4.99408E-06,-1.6714E-05,1.4109E-06,-6.56401E-06,5.80057E-06,-3.55328E-05
-8.91887E-05,-4.96411E-05,-1.10631E-05,-2.30944E-06,7.45509E-06,2.57656E-06,-4.65834E-06,-1.77214E-05,-4.35282E-07,-7.90682E-06,4.96128E-06,-3.11698E-05
-3.68196E-05,-1.74141E-05,-3.84561E-06,1.21537E-06,9.97292E-06,6.60502E-06,1.38427E-06,-4.46161E-06,-4.35124E-07,-1.69642E-06,2.1078E-06,-2.59674E-05
5.41548E-05,2.87444E-05,5.3861E-06,6.08297E-06,1.13158E-05,9.79425E-06,8.76967E-06,1.4505E-05,2.41847E-06,8.03881E-06,7.64966E-07,-2.39542E-05
0.000100313,5.3586E-05,9.75018E-06,7.42573E-06,9.97311E-06,7.94799E-06,9.94465E-06,2.2058E-05,4.93637E-06,9.54943E-06,-7.43231E-08,-2.27803E-05
7.54719E-05,4.3515E-05,7.73599E-06,6.08291E-06,6.44836E-06,3.9197E-06,6.41985E-06,1.40009E-05,3.92943E-06,4.84963E-06,-1.08146E-06,-2.04314E-05
2.91456E-05,2.03517E-05,3.70761E-06,3.22945E-06,2.58792E-06,2.57699E-06,4.07E-06,2.58684E-06,1.244E-06,1.66047E-06,-1.08151E-06,-1.87539E-05
3.96836E-06,6.58803E-06,2.02911E-06,8.7953E-07,1.91662E-06,3.75202E-06,3.73433E-06,-9.38305E-07,1.0763E-06,1.32475E-06,-1.08155E-06,-1.77478E-05
1.11504E-06,2.89529E-06,2.86836E-06,-4.63292E-07,2.25241E-06,5.4306E-06,3.90222E-06,2.41837E-06,2.08356E-06,3.00322E-06,-1.41729E-06,-1.84202E-05
4.97569E-06,3.56662E-06,3.70761E-06,5.43777E-07,-1.44018E-06,4.92714E-06,3.7344E-06,3.08947E-06,1.91586E-06,3.50675E-06,-9.13786E-07,-2.00997E-05
5.81505E-06,4.90936E-06,3.37191E-06,3.22934E-06,-5.63632E-06,3.24874E-06,2.72734E-06,-2.67825E-07,-7.69567E-07,6.53291E-07,2.61116E-07,-2.04364E-05
4.47238E-06,4.40575E-06,3.70761E-06,3.90071E-06,-6.13978E-06,2.24174E-06,2.39168E-06,-1.44308E-06,-2.7836E-06,-1.19307E-06,2.61073E-07,-1.8591E-05
1.61906E-06,3.23075E-06,3.20406E-06,3.39713E-06,-3.62195E-06,2.40967E-06,2.05601E-06,4.02961E-07,-2.78344E-06,-6.89543E-07,-4.10366E-07,-1.59064E-05
-2.27164E-07,3.56638E-06,2.70051E-06,3.3971E-06,-4.32726E-07,2.57761E-06,1.8882E-06,2.08115E-06,-1.77619E-06,3.17533E-07,-7.47101E-08,-1.50682E-05
1.2836E-06,4.57342E-06,1.52557E-06,3.90062E-06,1.74941E-06,3.9205E-06,2.89533E-06,1.74514E-06,-6.01092E-07,9.8891E-07,-2.42601E-07,-1.55727E-05
1.78727E-06,4.57336E-06,1.49229E-08,5.07554E-06,2.58874E-06,4.59198E-06,3.39891E-06,-2.69351E-07,-4.33087E-07,1.49645E-07,-2.42644E-07,-1.42309E-05
4.44593E-07,3.23051E-06,-4.88625E-07,6.92186E-06,2.25313E-06,3.24928E-06,2.55969E-06,2.33892E-07,-3.11852E-06,-6.8962E-07,-7.48367E-08,-1.20498E-05
1.28396E-06,2.22336E-06,-6.56474E-07,6.75398E-06,1.58182E-06,8.99481E-07,1.38478E-06,9.04984E-07,-5.13256E-06,-5.21789E-07,-7.48786E-08,-1.4065E-05
1.78763E-06,1.8876E-06,-8.24323E-07,6.08256E-06,1.07837E-06,-1.07524E-07,8.8127E-07,-1.61306E-06,-4.29315E-06,3.17439E-07,1.43572E-06,-1.52409E-05
7.80653E-07,1.88754E-06,-1.32787E-06,7.08962E-06,1.9177E-06,5.63965E-07,7.13455E-07,-3.4597E-06,-2.9502E-06,9.88818E-07,1.93923E-06,-1.37313E-05
-8.97718E-07,1.88748E-06,-1.32787E-06,9.43949E-06,4.43553E-06,2.0747E-06,3.7779E-07,-3.12431E-06,-3.4536E-06,6.53102E-07,-2.42853E-07,-1.32287E-05
-5.61897E-07,2.55883E-06,-1.16002E-06,1.12858E-05,4.60347E-06,1.23554E-06,-1.97207E-06,-2.28537E-06,-6.47473E-06,-6.89709E-07,-1.58569E-06,-1.12155E-05
-5.61775E-07,2.39092E-06,-3.20776E-07,1.27964E-05,3.09291E-06,-7.78554E-07,-4.82547E-06,-3.29277E-06,-6.81027E-06,-6.89726E-07,4.28461E-07,-9.03444E-06
-2.25953E-07,2.08822E-07,-8.24323E-07,1.56498E-05,5.75263E-07,-1.44986E-06,-4.82544E-06,-4.63586E-06,-4.46023E-06,3.17352E-07,1.93906E-06,-6.34984E-06
1.95621E-06,-1.13403E-06,-1.49572E-06,1.79997E-05,-2.11024E-06,-3.63181E-06,-4.48971E-06,-5.30756E-06,-3.62083E-06,6.53034E-07,1.60332E-06,-5.51157E-06
3.13128E-06,-1.26988E-07,-3.20776E-07,1.48105E-05,-4.29219E-06,-4.63881E-06,-4.15398E-06,-5.30787E-06,-5.46701E-06,4.85169E-07,1.26759E-06,-5.00899E-06
1.62076E-06,2.22284E-06,-3.20776E-07,4.9074E-06,-5.46705E-06,-2.12098E-06,-3.9861E-06,-4.80462E-06,-8.82384E-06,1.49225E-06,-1.08235E-06,-4.84212E-06
-2.2546E-07,3.22989E-06,-2.16712E-06,-7.00993E-06,-5.80266E-06,-1.06695E-07,-4.99316E-06,-4.13353E-06,-1.11736E-05,1.66008E-06,-4.10367E-06,-4.33954E-06
-1.50915E-06,2.73691E-06,-3.91187E-06,-1.47659E-05,-4.991E-06,-6.34563E-07,-5.20441E-06,-7.67619E-06,-9.09354E-06,2.51016E-06,-5.47273E-06,-2.59621E-06
-3.02023E-06,3.86653E-07,-2.23337E-06,-1.45978E-05,-4.99077E-06,-1.47365E-06,-4.02896E-06,-5.99791E-06,-7.24721E-06,2.84586E-06,-3.45867E-06,-7.51598E-07
-3.52421E-06,5.54137E-07,1.16515E-07,-1.04012E-05,-5.99763E-06,-8.02101E-07,-1.67858E-06,-4.99103E-06,-6.57582E-06,2.51016E-06,-1.27677E-06,-4.17624E-07
-2.51755E-06,2.23226E-06,1.16515E-07,-6.87605E-06,-5.15815E-06,1.0444E-06,3.3611E-07,-6.66973E-06,-3.72238E-06,2.00661E-06,6.58833E-08,-1.59429E-06
-2.48426E-10,3.07114E-06,-1.72983E-06,-5.86863E-06,-2.97588E-06,1.2124E-06,2.18295E-06,-9.01982E-06,1.38144E-07,8.31663E-07,1.57639E-06,-5.88922E-07
5.02863E-07,2.56723E-06,-3.91187E-06,-7.5468E-06,-2.4721E-06,2.05462E-07,3.35838E-06,-9.69141E-06,2.99157E-06,3.2811E-07,2.58334E-06,-5.90646E-07
-1.17607E-06,-6.2227E-07,-4.91896E-06,-1.00642E-05,-4.15036E-06,7.09168E-07,2.68748E-06,-7.67741E-06,5.34146E-06,1.50305E-06,2.91891E-06,-9.28068E-07
-5.05107E-07,-3.47607E-06,-4.75111E-06,-9.05679E-06,-4.98937E-06,3.79272E-08,1.17733E-06,-4.99201E-06,6.68425E-06,2.17444E-06,1.57597E-06,-2.58395E-07
4.52993E-06,-3.64429E-06,-2.73692E-06,-5.36378E-06,-5.32484E-06,-1.47256E-06,1.70731E-07,-3.64939E-06,7.52348E-06,4.95936E-07,9.04438E-07,7.55798E-08
1.02364E-05,-4.55522E-07,-2.19184E-07,-2.84571E-06,-2.97471E-06,-1.4724E-06,3.39072E-07,-1.80322E-06,6.18068E-06,-5.11171E-07,1.40785E-06,-2.61843E-07
1.00681E-05,2.73325E-06,7.87912E-07,-2.67753E-06,-1.79953E-06,-1.13654E-06,3.39563E-07,-1.63553E-06,3.66294E-06,1.60214E-07,-2.70779E-07,1.07923E-06
6.20712E-06,7.18687E-07,1.16515E-07,-3.0129E-06,-3.64564E-06,-2.14348E-06,-1.33844E-06,-1.46784E-06,3.05944E-07,2.00654E-06,-2.78866E-06,1.0775E-06
4.02464E-06,-2.13512E-06,-2.06553E-06,-4.01966E-06,-5.9953E-06,-1.63977E-06,-2.00935E-06,-1.1323E-06,-3.6546E-07,3.51717E-06,-1.7817E-06,-1.10626E-06
4.19205E-06,3.82252E-07,-1.56198E-06,-4.01933E-06,-4.98797E-06,1.54952E-06,-1.16961E-06,-1.25349E-07,1.81657E-06,5.53134E-06,1.23945E-06,-1.27583E-06
5.36656E-06,5.92091E-06,2.84364E-07,-3.6833E-06,-9.5935E-07,4.23527E-06,2.52356E-06,3.78059E-07,3.83075E-06,7.37766E-06,1.40717E-06,2.58298E-06
5.86967E-06,9.27752E-06,2.13071E-06,-2.84372E-06,3.83679E-07,1.54984E-06,5.71319E-06,-1.63627E-06,2.3201E-06,6.2027E-06,3.99933E-07,9.12737E-06
3.51934E-06,6.59157E-06,3.4735E-06,-1.50059E-06,-6.23182E-07,-4.6419E-07,5.04228E-06,-1.6364E-06,1.3805E-07,3.68494E-06,-1.0375E-07,1.11398E-05
-1.73781E-07,8.84321E-07,1.79501E-06,-1.50026E-06,-9.58645E-07,-1.28331E-07,3.36427E-06,-4.61574E-07,1.14514E-06,3.85276E-06,1.57461E-06,1.11381E-05
-2.18841E-06,-4.82292E-06,-1.72983E-06,-1.66777E-06,7.20082E-07,2.07528E-07,2.69336E-06,-6.29539E-07,1.48082E-06,4.18844E-06,3.75651E-06,1.29827E-05
-1.6853E-06,-8.85168E-06,-4.58326E-06,-1.66743E-06,1.89526E-06,-1.28009E-07,1.76114E-07,-1.26103E-07,4.73717E-07,2.50992E-06,4.25992E-06,1.51631E-05
6.64152E-07,-8.0128E-06,-4.41541E-06,-1.3314E-06,1.72765E-06,-7.99244E-07,-3.68394E-06,-9.65454E-07,-1.70833E-06,3.18128E-06,3.25269E-06,1.38185E-05
2.17436E-06,-3.98479E-06,-2.90477E-06,5.15285E-07,1.72788E-06,-1.80618E-06,-4.35485E-06,-2.4762E-06,-3.21899E-06,4.85975E-06,2.24546E-06,1.11312E-05
2.84531E-06,-4.60328E-07,-1.05843E-06,3.70476E-06,2.17477E-07,-3.14881E-06,-2.00447E-06,-1.97274E-06,-4.39395E-06,3.51692E-06,1.40608E-06,8.94747E-06
1.83778E-06,2.72843E-06,4.52213E-07,5.55144E-06,-1.79648E-06,-1.80585E-06,3.45904E-07,-1.13358E-06,-4.56181E-06,8.313E-07,2.31E-07,6.09231E-06
4.9455E-07,3.23161E-06,4.52213E-07,6.05533E-06,-3.13904E-06,-1.80569E-06,1.52133E-06,-1.80506E-06,-2.88333E-06,-1.18293E-06,-6.08381E-07,3.57285E-06
-1.18438E-06,1.21705E-06,7.87912E-07,5.71997E-06,-2.29955E-06,-3.31617E-06,1.79021E-07,-2.30868E-06,-2.21194E-06,-1.35081E-06,2.30731E-07,5.49838E-07
-2.19192E-06,3.77428E-07,2.4664E-06,5.21677E-06,-1.29222E-06,-2.47676E-06,-1.66684E-06,-1.30165E-06,-2.54766E-06,-5.11604E-07,1.57339E-06,-2.64102E-06
-2.02451E-06,1.2163E-06,2.63425E-06,5.04926E-06,-2.29908E-06,-6.30256E-07,-2.67345E-06,-2.30881E-06,8.09316E-07,4.95452E-07,2.24465E-06,-5.66403E-06
-1.8571E-06,2.55872E-06,6.20063E-07,4.54606E-06,-3.97734E-06,2.09153E-07,-2.33727E-06,-4.32306E-06,9.87316E-06,-1.18308E-06,1.57312E-06,-1.10369E-05
-1.52183E-06,2.22265E-06,-2.19184E-07,4.04286E-06,-6.32699E-06,-9.65625E-07,-6.58301E-07,-3.98741E-06,1.45729E-05,-1.18313E-06,9.0159E-07,-1.90954E-05
-8.50878E-07,1.71873E-06,-1.39413E-06,2.53256E-06,-6.99815E-06,-2.8118E-06,1.81429E-07,-3.81961E-06,1.12159E-05,-8.47471E-07,-1.05637E-07,-2.68182E-05
-1.52271E-06,2.2219E-06,-3.57617E-06,2.19721E-06,-5.48727E-06,-2.14024E-06,1.35685E-06,-6.16953E-06,4.16624E-06,4.95276E-07,6.20782E-08,-3.30303E-05
-3.36949E-06,8.78728E-07,-4.58326E-06,2.3654E-06,-2.96929E-06,-1.25886E-07,3.53937E-06,-8.01591E-06,-1.54065E-06,1.50232E-06,9.0119E-07,-3.67247E-05
-3.20208E-06,-2.31078E-06,-4.24757E-06,3.87639E-06,-4.51317E-07,2.05632E-06,3.7077E-06,-8.18378E-06,-2.88346E-06,1.16658E-06,1.40461E-06,-3.42087E-05
-2.19543E-06,-2.81471E-06,-1.56198E-06,5.38739E-06,5.24699E-08,2.22434E-06,1.69398E-06,-7.68026E-06,-7.01433E-07,1.16652E-06,1.57232E-06,-2.66572E-05
-1.18877E-06,-1.80799E-06,1.79501E-06,4.38064E-06,-4.50841E-07,2.2245E-06,1.59683E-08,-5.66608E-06,8.09193E-07,1.33432E-06,7.32942E-07,-1.49095E-05
1.53581E-07,5.41525E-07,3.1378E-06,1.3597E-06,-1.14904E-07,2.22467E-06,-1.99774E-06,-3.3162E-06,4.73477E-07,-6.79924E-07,-1.44923E-06,-6.44037E-07
2.16733E-06,1.54824E-06,7.87912E-07,-1.32553E-06,2.73877E-06,3.23193E-06,-1.99727E-06,-2.30911E-06,-1.97936E-07,-1.85492E-06,-2.79216E-06,1.14394E-05
4.01323E-06,5.4077E-07,-2.56907E-06,-2.16443E-06,3.7461E-06,2.225E-06,-1.50452E-07,-7.98459E-07,-1.97954E-07,-1.35143E-06,-2.12089E-06,1.68088E-05
5.35559E-06,3.72544E-07,-3.07262E-06,-3.00332E-06,5.36597E-08,-1.29966E-06,2.19991E-06,3.76494E-07,4.73424E-07,-1.85504E-06,-1.78532E-06,1.66393E-05
4.1802E-06,3.72165E-07,-1.56198E-06,-4.51361E-06,-2.46384E-06,-2.47444E-06,3.03963E-06,2.08661E-07,1.8162E-06,-2.8622E-06,-1.28191E-06,1.54626E-05
2.33342E-06,-1.13886E-06,-2.19184E-07,-4.34541E-06,-9.52959E-07,-7.95781E-07,-6.52575E-07,-1.30196E-06,2.82328E-06,-4.20505E-06,-1.44989E-06,2.30141E-05
1.32589E-06,-2.31418E-06,9.55761E-07,-4.00935E-06,2.40426E-06,2.11482E-07,-3.67339E-06,-2.30903E-06,1.64831E-06,-3.70157E-06,-4.42925E-07,3.77831E-05
3.1835E-07,-3.4895E-06,2.13071E-06,-4.68039E-06,3.7473E-06,-6.27595E-07,-1.65872E-06,-9.66201E-07,-8.69445E-07,-2.86239E-06,-1.45015E-06,4.75167E-05
-8.57035E-07,-2.48279E-06,2.8021E-06,-4.00864E-06,2.90829E-06,-2.80947E-06,1.69873E-06,-2.94764E-07,-1.20516E-06,-1.18396E-06,-2.96093E-06,4.19759E-05
-2.20027E-06,-2.48317E-06,2.84364E-07,-2.66549E-06,2.23713E-06,-3.81639E-06,1.36351E-06,-2.30891E-06,-1.98088E-07,1.50156E-06,-1.95396E-06,1.86432E-05
-1.86501E-06,-2.9871E-06,-1.89768E-06,-1.82588E-06,2.90877E-06,-4.15192E-06,-1.48946E-06,-4.65875E-06,-5.33807E-07,3.34783E-06,-1.07751E-07,-4.35391E-06
-1.8696E-07,-2.31608E-06,-3.87033E-07,-1.65767E-06,3.5804E-06,-4.82315E-06,-4.81895E-07,-4.65869E-06,6.41117E-07,3.17991E-06,-4.43579E-07,-1.05661E-05
6.51847E-07,-1.81291E-06,2.13071E-06,-3.1452E-07,3.74849E-06,-3.48018E-06,3.37911E-06,-4.62394E-07,2.31959E-06,1.50134E-06,-1.7865E-06,-4.35735E-06
