emg_col0,emg_col1,emg_col2,emg_col3,emg_col4,emg_col5,emg_col6,emg_col7,emg_col8,emg_col9,emg_col10,emg_col11
-2.98054E-06,7.33243E-07,-8.03545E-07,7.74977E-07,2.0258E-06,-5.84121E-06,-7.3494E-05,-2.81622E-06,1.23337E-06,2.38675E-05,-1.37456E-06,-3.61971E-05
-4.99489E-06,1.74015E-06,1.54634E-06,1.27856E-06,1.30422E-06,-5.00204E-06,-8.65868E-05,-4.32684E-06,-1.96644E-07,2.3531E-05,-1.71031E-06,-2.98193E-05
-5.66645E-06,2.91491E-06,2.88914E-06,-6.4198E-08,3.36847E-07,-3.82717E-06,-7.14809E-05,-4.99821E-06,-6.39309E-08,1.66483E-05,-1.03897E-06,-1.87416E-05
-4.82736E-06,4.76106E-06,3.56054E-06,-5.67709E-07,-3.84375E-07,-1.64521E-06,-4.12686E-05,-4.15893E-06,7.2988E-07,7.24783E-06,3.03777E-07,-9.34252E-06
-3.31687E-06,6.27152E-06,2.72129E-06,7.7512E-07,-6.852E-07,2.0474E-06,-1.5756E-05,-2.48041E-06,8.104E-07,1.03654E-06,3.03724E-07,-4.64318E-06
-1.30284E-06,5.59993E-06,-2.99997E-07,1.78225E-06,3.84124E-07,5.40431E-06,-3E-06,-3.65533E-06,1.78251E-06,-3.49626E-06,3.03672E-07,-4.64361E-06
-4.63752E-07,3.58556E-06,-2.64989E-06,1.61444E-06,1.24355E-06,5.40423E-06,2.07565E-08,-4.6624E-06,7.29945E-07,-5.17563E-06,3.03619E-07,-5.31544E-06
3.96385E-08,3.08182E-06,-1.13924E-06,1.27877E-06,1.31202E-06,4.90061E-06,-3.15471E-07,-4.66237E-06,-7.00291E-07,-2.82661E-06,-8.71378E-07,-3.97308E-06
1.71797E-06,3.24948E-06,2.72129E-06,-5.67536E-07,-8.97174E-07,3.38989E-06,1.19464E-06,-3.99095E-06,1.78262E-06,-2.65963E-06,-3.89272E-06,-3.30212E-06
3.06061E-06,2.9136E-06,4.90333E-06,-2.58169E-06,-3.13754E-06,3.28336E-08,2.53691E-06,-3.48737E-06,4.4227E-06,-5.51393E-06,-6.41051E-06,-2.79901E-06
4.90679E-06,2.07416E-06,4.56763E-06,-1.74241E-06,-2.59893E-06,-1.31003E-06,4.04702E-06,-2.48025E-06,3.66374E-06,-7.36114E-06,-4.89992E-06,-9.53101E-07
5.91373E-06,1.06688E-06,4.90333E-06,-7.35285E-07,8.28469E-07,5.36233E-07,6.39638E-06,-8.01724E-07,1.27918E-06,-5.85136E-06,-3.05363E-06,-1.1429E-07
6.41712E-06,-9.47497E-07,3.56054E-06,-5.67404E-07,1.58688E-06,5.36159E-07,5.72445E-06,-2.98147E-07,-1.09164E-07,-3.83803E-06,-1.71089E-06,-1.45752E-06
3.73137E-06,-1.28338E-06,3.714E-07,-7.3522E-07,2.66761E-08,-4.71012E-07,3.70974E-06,-1.30521E-06,-1.37178E-06,-3.1675E-06,-2.00295E-07,-1.62581E-06
-2.31136E-06,2.27073E-07,-2.64989E-06,-3.9949E-07,1.68076E-07,-1.47818E-06,3.87705E-06,-3.31938E-06,-2.31355E-07,-5.18255E-06,9.74596E-07,-7.86998E-07
-5.6685E-06,3.94734E-07,-2.81774E-06,-3.99458E-07,2.3132E-06,-6.3901E-07,7.73706E-06,-3.99074E-06,2.9122E-06,-7.869E-06,3.03148E-07,7.23209E-07
-4.15801E-06,1.56949E-06,-8.03545E-07,2.71969E-07,3.34244E-06,5.35861E-07,1.21006E-05,-2.48007E-06,6.1814E-06,-9.88405E-06,-7.04001E-07,8.9062E-07
-1.13689E-06,2.2407E-06,7.07098E-07,6.07699E-07,1.64871E-06,2.21428E-06,1.76391E-05,-6.33698E-07,6.65058E-06,-9.8849E-06,-3.26548E-08,1.05803E-06
8.77147E-07,7.29873E-07,3.714E-07,9.43429E-07,3.58699E-07,3.2213E-06,2.14991E-05,7.09126E-07,5.76571E-06,-9.21436E-06,6.38689E-07,2.73608E-06
2.72333E-06,-1.28451E-06,-8.03545E-07,3.1255E-06,1.32526E-06,3.22123E-06,2.18343E-05,1.71625E-06,4.67072E-06,-8.87952E-06,3.02939E-07,3.07134E-06
2.89102E-06,-9.48995E-07,-6.35696E-07,3.62908E-06,2.76695E-06,3.389E-06,1.83089E-05,2.72338E-06,3.29371E-06,-9.04822E-06,3.02887E-07,3.85316E-07
2.05162E-06,-2.77785E-07,2.04989E-06,2.28631E-06,2.24183E-06,3.72463E-06,1.51192E-05,2.05201E-06,3.94612E-07,-9.55262E-06,8.06381E-07,-1.29362E-06
2.21931E-06,3.93424E-07,3.39269E-06,2.28634E-06,-1.48551E-07,3.38885E-06,1.41116E-05,1.38064E-06,-1.03619E-06,-1.05606E-05,9.74178E-07,-2.8047E-06
-4.6644E-07,7.28937E-07,2.21774E-06,1.95067E-06,-1.43158E-07,1.71029E-06,1.6461E-05,1.21283E-06,1.27964E-06,-1.22399E-05,9.74126E-07,-2.97299E-06
-8.35551E-06,1.56799E-06,5.39249E-07,-2.07768E-06,7.28165E-07,7.03119E-07,1.9146E-05,2.55565E-06,2.40888E-06,-1.32478E-05,6.38376E-07,-2.63773E-06
-1.59089E-05,3.74985E-06,-6.35696E-07,-7.44883E-06,-2.56785E-07,2.04584E-06,2.25025E-05,5.40912E-06,4.74423E-07,-1.19059E-05,1.34777E-07,-2.97387E-06
-2.07767E-05,6.43525E-06,3.57015E-08,-8.1202E-06,-1.01235E-06,2.54931E-06,2.2502E-05,5.07345E-06,-2.30883E-07,-9.55685E-06,-7.04522E-07,-2.63862E-06
-2.2791E-05,6.09936E-06,1.3785E-06,-2.41329E-06,1.56482E-08,2.04569E-06,1.98158E-05,3.89854E-06,-4.44469E-07,-9.222E-06,-3.68874E-07,-2.13551E-06
-2.39661E-05,3.24574E-06,1.54634E-06,3.29361E-06,4.69373E-07,1.37422E-06,1.74654E-05,3.22717E-06,6.42244E-07,-7.88005E-06,9.73866E-07,-2.47166E-06
-2.44698E-05,3.92114E-07,1.71419E-06,7.15417E-06,3.41341E-07,8.70601E-07,1.1758E-05,2.22011E-06,2.45483E-06,-4.1882E-06,1.64521E-06,-2.30425E-06
-2.29593E-05,-9.50866E-07,2.88914E-06,9.50409E-06,6.27352E-07,1.37408E-06,-9.99063E-07,3.39509E-06,2.07336E-06,7.18733E-09,1.30946E-06,-2.90504E-07
-2.06096E-05,-1.62245E-06,3.05699E-06,1.1854E-05,1.83676E-06,2.0454E-06,-1.32526E-05,5.40931E-06,1.38671E-07,2.02054E-06,1.30941E-06,3.80449E-07
-1.97705E-05,-2.29403E-06,2.55344E-06,1.26933E-05,2.40229E-06,7.02533E-07,-2.09742E-05,4.40225E-06,-6.27808E-08,2.85895E-06,6.3796E-07,-6.27092E-07
-2.14492E-05,-2.96562E-06,2.04989E-06,1.06791E-05,1.58433E-06,1.98911E-07,-2.24854E-05,7.09595E-07,2.40914E-06,4.53661E-06,-3.3488E-08,4.38599E-08
-2.44706E-05,-1.79086E-06,2.21774E-06,8.32925E-06,4.77229E-07,1.03809E-06,-1.98003E-05,-2.47951E-06,4.67058E-06,5.71072E-06,3.02158E-07,1.88976E-06
-2.6485E-05,5.52937E-08,8.74948E-07,4.97229E-06,-7.25961E-07,-3.04781E-07,-1.67795E-05,-2.98302E-06,4.46928E-06,5.20634E-06,-3.6929E-07,1.88931E-06
-2.48066E-05,1.56575E-06,-2.14634E-06,1.61533E-06,-1.45388E-06,-1.64765E-06,-1.07375E-05,-2.14374E-06,5.62895E-07,2.35207E-06,-1.04074E-06,7.13918E-07
-1.97713E-05,5.49196E-08,-4.49623E-06,-6.3139E-08,-1.92255E-06,-1.14417E-06,-2.00988E-06,-3.31865E-06,-3.55405E-06,1.69198E-07,-1.71219E-06,7.13471E-07
-1.50717E-05,-1.12021E-06,-6.17472E-06,-7.3451E-07,-2.52557E-06,-2.31919E-06,4.36787E-06,-6.00421E-06,-4.42659E-06,-1.34227E-06,-1.37654E-06,-2.94073E-07
-1.37291E-05,2.22395E-07,-6.84612E-06,-3.08438E-06,-1.76526E-06,-4.33345E-06,5.71013E-06,-6.67557E-06,-1.95475E-06,-2.85374E-06,-3.69497E-07,-2.30871E-06
-1.23864E-05,1.73285E-06,-8.52461E-06,-7.28058E-06,-1.35616E-07,-3.15858E-06,3.69541E-06,-3.1507E-06,4.67054E-06,-5.20446E-06,6.37545E-07,-2.30916E-06
-8.35821E-06,1.39697E-06,-9.36386E-06,-9.29475E-06,-3.3257E-07,-8.08763E-07,1.00929E-06,1.21341E-06,1.01764E-05,-6.04453E-06,1.47674E-06,-7.98966E-07
-4.32999E-06,2.21834E-07,-7.85321E-06,-7.78408E-06,-2.38233E-06,-1.37439E-07,-3.18747E-06,3.22763E-06,1.09697E-05,-5.8775E-06,-3.39541E-08,-1.28018E-07
-2.98736E-06,-1.79254E-06,-5.50332E-06,-4.42707E-06,-3.86918E-06,3.03382E-08,-7.71994E-06,4.23476E-06,8.69891E-06,-6.04618E-06,-1.3768E-06,3.93817E-08
-3.65891E-06,-5.98896E-06,-3.15343E-06,-1.40577E-06,-4.7263E-06,-1.31253E-06,-8.22402E-06,5.07404E-06,5.30894E-06,-6.21485E-06,-2.71965E-06,-2.96767E-07
-3.82692E-06,-7.33194E-06,-1.13924E-06,2.72748E-07,-4.00171E-06,-2.82324E-06,-4.69971E-06,4.06698E-06,2.40953E-06,-7.89416E-06,-3.22324E-06,7.09878E-07
-1.98074E-06,-4.81439E-06,2.03551E-07,-6.29282E-08,-2.36158E-06,-2.15192E-06,-2.35036E-06,4.06702E-06,-3.6496E-07,-8.90207E-06,-1.37696E-06,3.05932E-06
7.04691E-07,-1.79329E-06,3.57015E-08,-7.34302E-07,-2.09685E-06,-1.98414E-06,-2.01519E-06,2.72426E-06,-2.07629E-06,-9.57428E-06,8.05033E-07,4.56951E-06
3.05442E-06,1.56351E-06,-1.32148E-07,-1.23783E-06,-1.78319E-06,-1.98421E-06,-3.35851E-06,3.87053E-08,-3.96864E-06,-9.74295E-06,6.37132E-07,4.06551E-06
4.73275E-06,1.73117E-06,2.21774E-06,-2.41275E-06,-1.48594E-06,-1.37941E-07,-5.03754E-06,-1.97545E-06,-2.21131E-06,-7.72957E-06,-7.05713E-07,2.72226E-06
5.40399E-06,8.91737E-07,4.90333E-06,-3.25198E-06,-6.42336E-07,8.69083E-07,-5.70947E-06,-1.30402E-06,-6.19495E-08,-5.54834E-06,-1.71286E-06,2.72181E-06
6.41093E-06,1.7308E-06,3.05699E-06,-3.7555E-06,-6.11167E-07,2.9765E-08,-5.3743E-06,5.42359E-07,-1.28294E-06,-4.87776E-06,-1.71291E-06,5.07125E-06
1.01034E-05,2.73771E-06,-1.47494E-06,-4.76258E-06,-1.42694E-06,1.54034E-06,-4.70343E-06,1.88519E-06,-3.05056E-06,-5.21427E-06,-1.88081E-06,7.75638E-06
1.29567E-05,3.74461E-06,-3.48913E-06,-5.43396E-06,-1.51131E-06,4.7294E-06,-2.35408E-06,1.88522E-06,-4.09018E-06,-4.20798E-06,-1.37732E-06,8.59517E-06
1.26209E-05,3.57658E-06,-2.48204E-06,-4.76254E-06,-1.32322E-06,5.23288E-06,1.33808E-06,1.38171E-06,-4.30412E-06,-1.5232E-06,8.04673E-07,6.74838E-06
9.09588E-06,7.22954E-07,-2.81774E-06,-3.41973E-06,-5.33462E-07,3.72216E-06,4.86238E-06,8.78201E-07,-3.55411E-06,-1.33603E-08,2.65096E-06,4.56588E-06
5.06733E-06,-3.47346E-06,-5.50332E-06,-1.90906E-06,-6.61357E-07,2.54715E-06,9.05808E-06,-1.3038E-06,-2.41154E-06,1.53685E-07,3.82586E-06,2.71908E-06
1.71019E-06,-3.47365E-06,-6.51042E-06,-3.98403E-07,-1.04661E-06,2.71493E-06,1.27502E-05,-3.15011E-06,-1.61842E-06,-1.35776E-06,3.65796E-06,1.37584E-06
-4.72011E-07,-2.84702E-07,-3.99268E-06,1.11226E-06,-2.18755E-06,3.2184E-06,1.27497E-05,-2.31082E-06,-3.38626E-06,-4.37985E-06,5.3364E-06,-3.03114E-07
-9.75718E-07,1.3936E-06,-8.03545E-07,6.08729E-07,-3.46857E-06,1.20414E-06,8.38508E-06,-3.31788E-06,-5.60052E-06,-7.23409E-06,7.01484E-06,-6.39268E-07
5.06669E-06,-4.52924E-07,-6.35696E-07,-3.98348E-07,-4.11756E-06,-8.10118E-07,5.02757E-06,-5.33204E-06,-6.98948E-06,-8.91338E-06,5.67199E-06,4.06005E-06
1.86623E-05,-2.85262E-07,2.03551E-07,-1.23758E-06,-1.86835E-06,-1.14589E-06,5.02704E-06,-2.81426E-06,-7.41464E-06,-7.73923E-06,2.81851E-06,8.75938E-06
3.25936E-05,4.24648E-06,2.38559E-06,-3.98314E-07,1.45931E-06,1.20393E-06,6.3693E-06,1.21416E-06,-5.60036E-06,-3.5438E-06,1.64351E-06,7.41612E-06
3.56148E-05,6.76403E-06,5.91042E-06,7.76648E-07,1.57248E-06,3.3859E-06,6.36876E-06,4.57118E-06,-2.96099E-06,1.82659E-06,2.4827E-06,3.05159E-06
2.83971E-05,4.41396E-06,7.25322E-06,6.08815E-07,-9.10602E-07,2.04304E-06,5.36114E-06,4.40337E-06,-2.21131E-06,4.67923E-06,3.9933E-06,2.04403E-06
2.01723E-05,1.72818E-06,6.91752E-06,2.73132E-07,-8.44282E-07,-4.74772E-07,5.02491E-06,2.72491E-06,-3.92171E-06,2.99995E-06,4.32894E-06,3.05067E-06
1.71509E-05,3.85201E-07,4.90333E-06,1.05299E-07,1.09293E-06,-1.64979E-06,5.19222E-06,5.42912E-07,-4.30366E-06,9.84964E-07,4.32889E-06,3.55376E-06
1.71507E-05,-1.62918E-06,3.05699E-06,-1.90888E-06,3.39467E-06,-2.32125E-06,4.35245E-06,-1.63909E-06,-3.38624E-06,2.32697E-06,3.65744E-06,3.38545E-06
1.71506E-05,-2.30076E-06,3.56054E-06,-4.0909E-06,4.87351E-06,-3.49627E-06,8.27082E-07,-4.32464E-06,-3.418E-06,5.17962E-06,1.47535E-06,2.04219E-06
1.56398E-05,-2.46879E-06,3.39269E-06,-2.74809E-06,3.6644E-06,-3.99989E-06,-3.03398E-06,-5.16385E-06,-4.30354E-06,8.53582E-06,1.30745E-06,2.75423E-08
1.44647E-05,-2.46898E-06,3.39269E-06,-2.30338E-07,1.5078E-06,-3.99996E-06,-5.38441E-06,-5.66736E-06,-3.72193E-06,9.54213E-06,9.71703E-07,-1.65141E-06
1.2786E-05,-9.58524E-07,3.89623E-06,4.41072E-07,1.15154E-06,-3.66433E-06,-5.88848E-06,-4.66022E-06,-2.07504E-06,6.35221E-06,-7.0684E-07,-6.44777E-07
1.27858E-05,-2.87313E-07,5.57473E-06,-9.01706E-07,1.87657E-06,-3.3287E-06,-3.70698E-06,-3.31739E-06,-1.61782E-06,1.8195E-06,-1.04259E-06,3.61857E-07
1.14429E-05,-6.23198E-07,4.23193E-06,-1.40524E-06,1.50471E-06,-3.66447E-06,-6.86223E-07,-2.64595E-06,-2.04342E-06,-1.03472E-06,-1.04264E-06,1.36849E-06
1.06035E-05,-1.79833E-06,1.3785E-06,-9.01679E-07,1.096E-06,-4.33593E-06,3.20343E-07,-6.31723E-07,-3.08196E-06,-3.55324E-06,-1.04269E-06,2.54297E-06
1.34568E-05,-1.79852E-06,2.03551E-07,6.08977E-07,2.58412E-06,-3.32891E-06,3.1981E-07,2.0539E-06,-3.63189E-06,-3.72187E-06,-2.04984E-06,3.8853E-06
1.631E-05,-1.29515E-06,1.54634E-06,1.28039E-06,3.89054E-06,-9.79086E-07,1.66207E-06,2.05394E-06,-2.54695E-06,-2.5477E-06,-1.88204E-06,4.05269E-06
1.71491E-05,-7.91792E-07,2.38559E-06,7.76852E-07,3.89385E-06,-9.79155E-07,3.00433E-06,3.97921E-08,-1.23545E-06,-5.34284E-07,-2.38564E-06,3.71653E-06
1.58062E-05,-9.59828E-07,2.04989E-06,-7.33779E-07,3.42054E-06,-1.31492E-06,1.49316E-06,-1.30296E-06,6.09261E-08,3.04188E-07,-1.21074E-06,3.38036E-06
1.29526E-05,-3.3099E-06,1.54634E-06,-3.98069E-07,1.43115E-06,1.95651E-07,3.17682E-07,-2.95826E-07,1.14575E-06,-8.71529E-07,-3.71547E-07,1.70141E-06
1.19453E-05,-4.98858E-06,7.07098E-07,9.44737E-07,-3.31869E-07,1.70623E-06,6.52848E-07,2.3898E-06,6.11068E-07,-2.88649E-06,-7.07298E-07,-1.32034E-06
1.24487E-05,-2.97458E-06,3.714E-07,2.28754E-06,-6.48022E-07,2.71325E-06,3.50575E-06,2.89339E-06,-1.11388E-06,-4.90145E-06,-2.05014E-06,-3.335E-06
1.29521E-05,-2.89176E-07,8.74948E-07,2.95895E-06,8.13453E-07,2.71318E-06,5.68726E-06,7.11391E-07,-1.37196E-06,-2.38448E-06,-1.88234E-06,-5.8532E-06
1.21127E-05,-2.89362E-07,1.3785E-06,3.29466E-06,2.86777E-06,2.71312E-06,1.65835E-06,-1.63846E-06,-2.41004E-06,1.65817E-05,-3.7175E-07,-4.51088E-06
9.76263E-06,-1.29664E-06,1.71419E-06,2.28757E-06,1.81125E-06,1.5381E-06,-5.72755E-06,-1.30272E-06,-3.29579E-06,3.55479E-05,9.70992E-07,-3.0007E-06
6.57333E-06,-2.30392E-06,2.55344E-06,2.73392E-07,6.69817E-07,-6.44006E-07,-7.74227E-06,-2.95582E-07,-2.71473E-06,3.05117E-05,2.48158E-06,-4.00826E-06
4.05543E-06,-1.29702E-06,3.56054E-06,-1.40509E-06,1.57066E-06,-1.48332E-06,-3.37873E-06,-6.31239E-07,-7.31366E-07,9.86545E-06,1.97799E-06,-6.02292E-06
3.04818E-06,-2.90106E-07,6.24612E-06,-2.41217E-06,4.9512E-06,-1.65124E-06,-1.36507E-06,-1.97399E-06,1.90768E-06,-7.08808E-06,1.97794E-06,-6.69478E-06
3.38372E-06,-9.61689E-07,7.08537E-06,-2.74787E-06,6.19258E-06,-1.31561E-06,-3.71549E-06,-3.14889E-06,1.98508E-06,-1.59848E-05,1.64219E-06,-5.68816E-06
3.04786E-06,-1.63327E-06,4.56763E-06,-1.74076E-06,4.65155E-06,2.71175E-08,-5.73021E-06,-2.6453E-06,-1.40258E-06,-1.76641E-05,1.64214E-06,-4.68153E-06
2.87985E-06,-2.13701E-06,1.88204E-06,2.73437E-07,2.24887E-06,6.98448E-07,-6.56999E-06,-2.98096E-06,-3.63121E-06,-1.56507E-05,3.15273E-06,-4.0106E-06
3.71893E-06,-2.97644E-06,1.88204E-06,1.78409E-06,1.10831E-06,1.03408E-06,-7.07407E-06,-2.64522E-06,-3.05037E-06,-1.26301E-05,4.66332E-06,-1.99688E-06
4.89372E-06,-2.97662E-06,2.88914E-06,2.95904E-06,1.50826E-06,2.3768E-06,-6.57105E-06,-2.64518E-06,-1.40239E-06,-1.22952E-05,4.99897E-06,1.86318E-06
4.05431E-06,-3.14466E-06,3.05699E-06,2.28765E-06,3.27963E-06,4.39093E-06,-6.40374E-06,-1.27398E-07,-9.45475E-07,-1.58208E-05,4.66322E-06,3.54121E-06
3.2149E-06,-3.64839E-06,2.21774E-06,-3.97928E-07,3.23215E-06,3.38376E-06,-5.22933E-06,3.90103E-06,-2.37893E-06,-1.69965E-05,2.98468E-06,1.35869E-06
3.71829E-06,-2.97718E-06,1.21065E-06,-1.40502E-06,1.18343E-06,1.03381E-06,-3.88707E-06,5.41171E-06,-2.24145E-06,-1.53187E-05,2.14538E-06,-1.49521E-06
3.38243E-06,-1.63457E-06,-1.32148E-07,-1.23716E-06,-1.36704E-06,-4.76903E-07,-3.38405E-06,3.22972E-06,-2.79167E-06,-1.34731E-05,1.30609E-06,-1.99923E-06
4.38937E-06,-9.63361E-07,-1.64279E-06,-3.97908E-07,-1.17209E-06,1.03367E-06,-1.03469E-06,-4.62925E-07,-3.05029E-06,-1.01169E-05,-3.67576E-08,-9.92609E-07
6.73909E-06,4.35484E-08,-4.67846E-07,2.73494E-07,1.49021E-06,3.0478E-06,-3.63828E-07,-6.30731E-07,-1.40201E-06,-8.27131E-06,-5.40356E-07,-1.49663E-06
9.76022E-06,1.05046E-06,2.21774E-06,3.63048E-06,3.05494E-06,3.71912E-06,9.78436E-07,2.3906E-06,-7.77328E-07,-7.93635E-06,2.9884E-07,-3.34344E-06
9.76006E-06,4.31771E-08,2.21774E-06,6.65178E-06,6.71109E-07,3.55121E-06,2.65639E-06,4.06913E-06,-1.53961E-06,-5.9229E-06,1.64158E-06,-3.17607E-06
6.90646E-06,-2.92706E-07,7.07098E-07,6.98748E-06,-2.2574E-06,3.71899E-06,4.16651E-06,3.06208E-06,-2.74461E-06,-3.23806E-06,2.81648E-06,-6.588E-07
6.9063E-06,1.0499E-06,-2.99997E-07,5.30899E-06,-1.27332E-06,3.55107E-06,3.66243E-06,2.72643E-06,-3.79846E-06,-1.72815E-06,2.64858E-06,6.8352E-07
7.40969E-06,2.22466E-06,-1.30709E-06,3.46266E-06,1.0423E-06,3.04746E-06,1.9834E-06,3.73357E-06,-2.54666E-06,-2.23244E-06,2.14498E-06,3.47348E-07
3.21329E-06,3.39942E-06,-2.48204E-06,1.11277E-06,3.73167E-07,3.04739E-06,1.31147E-06,3.73361E-06,-1.23377E-06,-3.57597E-06,2.64848E-06,-3.24524E-07
-3.66869E-06,3.06354E-06,-1.81064E-06,2.73527E-07,-1.1082E-06,3.55087E-06,3.99653E-06,3.23011E-06,-1.28057E-06,-2.56961E-06,1.97703E-06,1.07006E-08
-1.10542E-05,2.39195E-06,-9.71394E-07,-3.97866E-07,-5.78503E-07,4.05436E-06,1.10457E-05,4.0694E-06,-2.04307E-06,1.29019E-06,6.34188E-07,-3.25473E-07
-1.57542E-05,5.45426E-07,-1.32148E-07,-1.74066E-06,3.19735E-06,3.04719E-06,1.50735E-05,4.74084E-06,-2.91206E-06,4.64644E-06,-7.08656E-07,-1.83659E-06
-1.57543E-05,-2.3082E-06,-1.32148E-07,-2.07635E-06,5.73392E-06,2.20788E-06,1.28909E-05,4.74089E-06,-1.61611E-06,3.80646E-06,-3.73006E-07,-1.66922E-06
-1.34046E-05,-4.99397E-06,-1.47494E-06,1.0569E-07,5.34936E-06,2.03997E-06,7.01569E-06,1.38395E-06,9.7827E-07,1.12014E-06,2.9834E-07,3.44497E-07
-9.54421E-06,-6.00125E-06,-2.48204E-06,3.46268E-06,3.71121E-06,8.64956E-07,2.48323E-06,-7.98049E-07,2.62717E-06,4.48017E-07,1.30539E-06,2.02251E-06
1.70152E-06,-2.8123E-06,-3.32128E-06,3.29483E-06,3.3262E-06,-3.10055E-07,6.36354E-07,-6.30154E-07,2.07673E-06,7.82988E-07,8.01787E-07,6.79242E-07
1.94934E-05,3.06224E-06,-2.48204E-06,9.44943E-07,4.86982E-06,3.61275E-07,-1.88192E-06,-1.46935E-06,4.74775E-07,-8.9623E-07,-8.76755E-07,-4.35671E-06
2.755E-05,6.41904E-06,-6.35696E-07,-1.06925E-06,5.09912E-06,8.64758E-07,-6.75008E-06,-1.97286E-06,1.0964E-07,-3.75039E-06,-2.2196E-06,-6.70708E-06
1.8486E-05,5.57961E-06,-4.67846E-07,-9.01396E-07,2.9418E-06,2.54455E-08,-1.11147E-05,-1.30141E-06,7.34103E-07,-5.59746E-06,-3.22674E-06,-5.02906E-06
4.72217E-06,3.22953E-06,-1.81064E-06,-1.06925E-06,8.25423E-07,-2.15666E-06,-1.44722E-05,-2.64416E-06,3.06981E-07,-6.94097E-06,-4.06604E-06,-6.65463E-07
-3.67046E-06,-2.95486E-07,-2.81774E-06,-1.2371E-06,4.58289E-07,-4.84231E-06,-1.5312E-05,-4.82616E-06,-1.56864E-06,-5.9346E-06,-5.24103E-06,1.34825E-06
-5.68481E-06,-2.30986E-06,-2.64989E-06,-1.74064E-06,-9.61192E-08,-4.84238E-06,-1.39697E-05,-5.32966E-06,-1.27992E-06,-3.58542E-06,-5.07323E-06,-1.62873E-07
-1.99229E-06,-2.31005E-06,-1.30709E-06,-1.90849E-06,-2.29895E-07,-2.32471E-06,-1.07811E-05,-4.99391E-06,3.07039E-07,-2.24335E-06,-4.73759E-06,-1.0026E-06
1.36454E-06,-2.31023E-06,5.39249E-07,-5.65698E-07,5.03663E-07,2.51179E-08,-8.76746E-06,-4.99387E-06,1.62071E-06,-2.24406E-06,-4.90548E-06,5.07565E-07
1.36437E-06,-2.64612E-06,8.74948E-07,1.28064E-06,-2.40648E-07,3.60751E-07,-9.10369E-06,-3.14748E-06,2.07723E-06,-2.30587E-07,-4.73769E-06,1.68203E-06
